dataset|fracitonIncomingEdges|fractionBranches|fractionOutgoingEdges|fractionSelfLoops|isBranchRoot|stateId|task|totalBranches|totalEdges|totalIncomingEdges|totalInteractions|totalOutgoingEdges|totalSelfLoops|userid
birdstrikes1|0.5|0|0.5|0.0|False|5|t3|0|2|1|19|1|0|73
birdstrikes1|0.25|0|0.25|0.5|False|6|t3|0|4|1|19|1|2|73
birdstrikes1|0.16666666666666666|0|0.16666666666666666|0.6666666666666666|False|7|t3|0|6|1|19|1|4|73
birdstrikes1|0.3333333333333333|0|0.0|0.6666666666666666|False|8|t3|0|3|1|19|0|2|73
birdstrikes1|0.4|1.0|0.6|0.0|True|0|t3|3|5|2|37|3|0|77
birdstrikes1|0.3|1.0|0.3|0.4|True|1|t3|3|10|3|37|3|4|77
birdstrikes1|0.5|0|0.5|0.0|False|2|t3|0|2|1|37|1|0|77
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|3|t3|0|9|3|37|3|3|77
birdstrikes1|0.1875|0|0.1875|0.625|False|4|t3|0|16|3|37|3|10|77
birdstrikes1|0.4|1.0|0.4|0.2|True|5|t3|2|5|2|37|2|1|77
birdstrikes1|0.4|0|0.2|0.4|False|6|t3|0|5|2|37|1|2|77
birdstrikes1|0.0|0|1.0|0.0|False|0|t3|0|1|0|10|1|0|81
birdstrikes1|0.5|0|0.5|0.0|False|1|t3|0|2|1|10|1|0|81
birdstrikes1|0.5|0|0.5|0.0|False|2|t3|0|2|1|10|1|0|81
birdstrikes1|0.5|0|0.5|0.0|False|3|t3|0|2|1|10|1|0|81
birdstrikes1|0.16666666666666666|0|0.0|0.8333333333333334|False|4|t3|0|6|1|10|0|5|81
birdstrikes1|0.3333333333333333|1.0|0.6666666666666666|0.0|True|0|t3|2|3|1|13|2|0|85
birdstrikes1|0.5|0|0.5|0.0|False|1|t3|0|2|1|13|1|0|85
birdstrikes1|0.5|0|0.5|0.0|False|2|t3|0|2|1|13|1|0|85
birdstrikes1|0.2857142857142857|1.0|0.2857142857142857|0.42857142857142855|True|3|t3|2|7|2|13|2|3|85
birdstrikes1|0.5|0|0.5|0.0|False|4|t3|0|2|1|13|1|0|85
birdstrikes1|0.5|0|0.5|0.0|False|5|t3|0|2|1|13|1|0|85
birdstrikes1|0.5|0|0.5|0.0|False|6|t3|0|2|1|13|1|0|85
birdstrikes1|1.0|0|0.0|0.0|False|7|t3|0|1|1|13|0|0|85
birdstrikes1|0.0|0|1.0|0.0|False|0|t3|0|1|0|23|1|0|97
birdstrikes1|0.5|0|0.5|0.0|False|1|t3|0|2|1|23|1|0|97
birdstrikes1|0.2222222222222222|1.0|0.2222222222222222|0.5555555555555556|True|2|t3|2|9|2|23|2|5|97
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|3|t3|0|3|1|23|1|1|97
birdstrikes1|0.08333333333333333|0|0.0|0.9166666666666666|False|4|t3|0|12|1|23|0|11|97
birdstrikes1|0.0|0|1.0|0.0|False|0|t4|0|1|0|24|1|0|01
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|1|t4|0|3|1|24|1|1|01
birdstrikes1|0.5|0|0.5|0.0|False|2|t4|0|2|1|24|1|0|01
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|3|t4|0|3|1|24|1|1|01
birdstrikes1|0.5|0|0.5|0.0|False|4|t4|0|2|1|24|1|0|01
birdstrikes1|0.5|0|0.5|0.0|False|5|t4|0|2|1|24|1|0|01
birdstrikes1|0.5|1.0|0.5|0.0|True|6|t4|2|4|2|24|2|0|01
birdstrikes1|0.5|0|0.5|0.0|False|7|t4|0|2|1|24|1|0|01
birdstrikes1|0.5|0|0.5|0.0|False|8|t4|0|2|1|24|1|0|01
birdstrikes1|0.5|0|0.5|0.0|False|9|t4|0|2|1|24|1|0|01
birdstrikes1|0.5|0|0.5|0.0|False|10|t4|0|2|1|24|1|0|01
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|11|t4|0|3|1|24|1|1|01
birdstrikes1|0.5|0|0.5|0.0|False|12|t4|0|2|1|24|1|0|01
birdstrikes1|0.4|0|0.4|0.2|False|13|t4|0|5|2|24|2|1|01
birdstrikes1|0.5|0|0.5|0.0|False|14|t4|0|2|1|24|1|0|01
birdstrikes1|0.5|0|0.5|0.0|False|15|t4|0|2|1|24|1|0|01
birdstrikes1|0.5|0|0.5|0.0|False|16|t4|0|2|1|24|1|0|01
birdstrikes1|1.0|0|0.0|0.0|False|17|t4|0|1|1|24|0|0|01
birdstrikes1|0.3333333333333333|1.0|0.6666666666666666|0.0|True|0|t4|2|3|1|37|2|0|05
birdstrikes1|0.5|0|0.5|0.0|False|1|t4|0|2|1|37|1|0|05
birdstrikes1|0.5|0|0.5|0.0|False|2|t4|0|2|1|37|1|0|05
birdstrikes1|0.25|0|0.25|0.5|False|3|t4|0|4|1|37|1|2|05
birdstrikes1|0.2727272727272727|1.0|0.2727272727272727|0.45454545454545453|True|4|t4|3|11|3|37|3|5|05
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|5|t4|0|3|1|37|1|1|05
birdstrikes1|0.5|0|0.5|0.0|False|6|t4|0|2|1|37|1|0|05
birdstrikes1|0.25|0|0.25|0.5|False|7|t4|0|4|1|37|1|2|05
birdstrikes1|0.2|0|0.2|0.6|False|8|t4|0|5|1|37|1|3|05
birdstrikes1|0.2857142857142857|1.0|0.2857142857142857|0.42857142857142855|True|9|t4|2|7|2|37|2|3|05
birdstrikes1|0.5|0|0.5|0.0|False|10|t4|0|2|1|37|1|0|05
birdstrikes1|0.25|0|0.25|0.5|False|11|t4|0|4|1|37|1|2|05
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|12|t4|0|3|1|37|1|1|05
birdstrikes1|1.0|0|0.0|0.0|False|13|t4|0|1|1|37|0|0|05
birdstrikes1|0.42857142857142855|1.0|0.5714285714285714|0.0|True|0|t4|4|7|3|38|4|0|09
birdstrikes1|0.5|0|0.5|0.0|False|1|t4|0|2|1|38|1|0|09
birdstrikes1|0.5|0|0.5|0.0|False|2|t4|0|2|1|38|1|0|09
birdstrikes1|0.375|0|0.375|0.25|False|3|t4|0|8|3|38|3|2|09
birdstrikes1|0.5|0|0.5|0.0|False|4|t4|0|2|1|38|1|0|09
birdstrikes1|0.5|0|0.5|0.0|False|5|t4|0|2|1|38|1|0|09
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|6|t4|0|6|2|38|2|2|09
birdstrikes1|0.5|0|0.5|0.0|False|7|t4|0|2|1|38|1|0|09
birdstrikes1|0.14285714285714285|0|0.14285714285714285|0.7142857142857143|False|8|t4|0|7|1|38|1|5|09
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|9|t4|0|3|1|38|1|1|09
birdstrikes1|0.25|0|0.25|0.5|False|10|t4|0|4|1|38|1|2|09
birdstrikes1|0.5|0|0.5|0.0|False|11|t4|0|2|1|38|1|0|09
birdstrikes1|0.125|0|0.0|0.875|False|12|t4|0|8|1|38|0|7|09
birdstrikes1|0.2|0|0.2|0.6|False|0|t4|0|5|1|23|1|3|109
birdstrikes1|0.25|0|0.25|0.5|False|1|t4|0|4|1|23|1|2|109
birdstrikes1|0.3333333333333333|1.0|0.3333333333333333|0.3333333333333333|True|2|t4|3|9|3|23|3|3|109
birdstrikes1|0.5|0|0.5|0.0|False|3|t4|0|2|1|23|1|0|109
birdstrikes1|0.16666666666666666|0|0.16666666666666666|0.6666666666666666|False|4|t4|0|6|1|23|1|4|109
birdstrikes1|0.25|0|0.25|0.5|False|5|t4|0|4|1|23|1|2|109
birdstrikes1|0.4|1.0|0.5|0.1|True|0|t4|5|10|4|21|5|1|13
birdstrikes1|0.5|0|0.5|0.0|False|1|t4|0|2|1|21|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|2|t4|0|2|1|21|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|3|t4|0|2|1|21|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|4|t4|0|2|1|21|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|5|t4|0|2|1|21|1|0|13
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|6|t4|0|3|1|21|1|1|13
birdstrikes1|0.5|0|0.5|0.0|False|7|t4|0|2|1|21|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|8|t4|0|2|1|21|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|9|t4|0|2|1|21|1|0|13
birdstrikes1|0.25|0|0.25|0.5|False|10|t4|0|4|1|21|1|2|13
birdstrikes1|0.5|0|0.0|0.5|False|11|t4|0|2|1|21|0|1|13
birdstrikes1|0.3333333333333333|1.0|0.6666666666666666|0.0|True|0|t4|2|3|1|39|2|0|25
birdstrikes1|0.4|0|0.4|0.2|False|1|t4|0|5|2|39|2|1|25
birdstrikes1|0.5|0|0.5|0.0|False|2|t4|0|2|1|39|1|0|25
birdstrikes1|0.1111111111111111|0|0.1111111111111111|0.7777777777777778|False|3|t4|0|9|1|39|1|7|25
birdstrikes1|0.5|1.0|0.5|0.0|True|4|t4|2|4|2|39|2|0|25
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|5|t4|0|6|2|39|2|2|25
birdstrikes1|0.5|0|0.5|0.0|False|6|t4|0|2|1|39|1|0|25
birdstrikes1|0.5|0|0.5|0.0|False|7|t4|0|2|1|39|1|0|25
birdstrikes1|0.5|0|0.5|0.0|False|8|t4|0|2|1|39|1|0|25
birdstrikes1|0.5|0|0.5|0.0|False|9|t4|0|2|1|39|1|0|25
birdstrikes1|0.25|0|0.25|0.5|False|10|t4|0|4|1|39|1|2|25
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|11|t4|0|3|1|39|1|1|25
birdstrikes1|0.5|0|0.5|0.0|False|12|t4|0|2|1|39|1|0|25
birdstrikes1|0.2|0|0.2|0.6|False|13|t4|0|5|1|39|1|3|25
birdstrikes1|0.5|0|0.5|0.0|False|14|t4|0|2|1|39|1|0|25
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|15|t4|0|3|1|39|1|1|25
birdstrikes1|0.5|0|0.5|0.0|False|16|t4|0|2|1|39|1|0|25
birdstrikes1|1.0|0|0.0|0.0|False|17|t4|0|1|1|39|0|0|25
birdstrikes1|0.3333333333333333|1.0|0.6666666666666666|0.0|True|0|t4|2|3|1|28|2|0|29
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|1|t4|0|3|1|28|1|1|29
birdstrikes1|0.5|0|0.5|0.0|False|2|t4|0|2|1|28|1|0|29
birdstrikes1|0.5|0|0.5|0.0|False|3|t4|0|2|1|28|1|0|29
birdstrikes1|0.5|0|0.5|0.0|False|4|t4|0|2|1|28|1|0|29
birdstrikes1|0.2|0|0.2|0.6|False|5|t4|0|5|1|28|1|3|29
birdstrikes1|0.38461538461538464|1.0|0.38461538461538464|0.23076923076923078|True|6|t4|5|13|5|28|5|3|29
birdstrikes1|0.5|0|0.5|0.0|False|7|t4|0|2|1|28|1|0|29
birdstrikes1|0.25|0|0.25|0.5|False|8|t4|0|4|1|28|1|2|29
birdstrikes1|0.5|0|0.5|0.0|False|9|t4|0|2|1|28|1|0|29
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|10|t4|0|3|1|28|1|1|29
birdstrikes1|0.5|0|0.0|0.5|False|11|t4|0|2|1|28|0|1|29
birdstrikes1|0.4444444444444444|1.0|0.5555555555555556|0.0|True|0|t4|5|9|4|44|5|0|33
birdstrikes1|0.5|0|0.5|0.0|False|1|t4|0|2|1|44|1|0|33
birdstrikes1|0.2|0|0.2|0.6|False|2|t4|0|5|1|44|1|3|33
birdstrikes1|0.25|0|0.25|0.5|False|3|t4|0|4|1|44|1|2|33
birdstrikes1|0.5|0|0.5|0.0|False|4|t4|0|2|1|44|1|0|33
birdstrikes1|0.5|0|0.5|0.0|False|5|t4|0|2|1|44|1|0|33
birdstrikes1|0.16666666666666666|0|0.16666666666666666|0.6666666666666666|False|6|t4|0|6|1|44|1|4|33
birdstrikes1|0.25|0|0.25|0.5|False|7|t4|0|4|1|44|1|2|33
birdstrikes1|0.2|0|0.2|0.6|False|8|t4|0|5|1|44|1|3|33
birdstrikes1|0.5|0|0.5|0.0|False|9|t4|0|4|2|44|2|0|33
birdstrikes1|0.4|1.0|0.4|0.2|True|10|t4|4|10|4|44|4|2|33
birdstrikes1|0.3333333333333333|0|0.25|0.4166666666666667|False|11|t4|0|12|4|44|3|5|33
birdstrikes1|0.0|0|1.0|0.0|False|0|t4|0|1|0|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|1|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|1.0|0.5|0.0|True|2|t4|3|6|3|41|3|0|37
birdstrikes1|0.5|0|0.5|0.0|False|3|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|4|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|1.0|0.5|0.0|True|5|t4|2|4|2|41|2|0|37
birdstrikes1|0.2727272727272727|0.6666666666666666|0.2727272727272727|0.45454545454545453|True|6|t4|2|11|3|41|3|5|37
birdstrikes1|0.5|0|0.5|0.0|False|7|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|8|t4|0|4|2|41|2|0|37
birdstrikes1|0.5|0|0.5|0.0|False|9|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|10|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|11|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|12|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|13|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|14|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|15|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|16|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|17|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|18|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|19|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|20|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|21|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|22|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|23|t4|0|2|1|41|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|24|t4|0|2|1|41|1|0|37
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|25|t4|0|3|1|41|1|1|37
birdstrikes1|0.3333333333333333|0|0.0|0.6666666666666666|False|26|t4|0|3|1|41|0|2|37
birdstrikes1|0.0|0|1.0|0.0|False|0|t4|0|1|0|24|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|1|t4|0|2|1|24|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|2|t4|0|2|1|24|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|3|t4|0|2|1|24|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|4|t4|0|2|1|24|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|5|t4|0|2|1|24|1|0|53
birdstrikes1|0.25|1.0|0.25|0.5|True|6|t4|2|8|2|24|2|4|53
birdstrikes1|0.4|1.0|0.4|0.2|True|7|t4|2|5|2|24|2|1|53
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|8|t4|0|3|1|24|1|1|53
birdstrikes1|0.5|0|0.5|0.0|False|9|t4|0|2|1|24|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|10|t4|0|2|1|24|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|11|t4|0|2|1|24|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|12|t4|0|2|1|24|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|13|t4|0|2|1|24|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|14|t4|0|2|1|24|1|0|53
birdstrikes1|1.0|0|0.0|0.0|False|15|t4|0|1|1|24|0|0|53
birdstrikes1|0.3333333333333333|1.0|0.6666666666666666|0.0|True|0|t4|2|3|1|31|2|0|57
birdstrikes1|0.5|0|0.5|0.0|False|1|t4|0|2|1|31|1|0|57
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|2|t4|0|3|1|31|1|1|57
birdstrikes1|0.16666666666666666|0|0.16666666666666666|0.6666666666666666|False|3|t4|0|6|1|31|1|4|57
birdstrikes1|0.2|1.0|0.2|0.6|True|4|t4|2|10|2|31|2|6|57
birdstrikes1|0.5|0|0.5|0.0|False|5|t4|0|2|1|31|1|0|57
birdstrikes1|0.4|0|0.4|0.2|False|6|t4|0|5|2|31|2|1|57
birdstrikes1|0.5|0|0.5|0.0|False|7|t4|0|2|1|31|1|0|57
birdstrikes1|0.5|0|0.5|0.0|False|8|t4|0|2|1|31|1|0|57
birdstrikes1|0.4|1.0|0.4|0.2|True|9|t4|2|5|2|31|2|1|57
birdstrikes1|0.5|0|0.5|0.0|False|10|t4|0|2|1|31|1|0|57
birdstrikes1|0.5|0|0.25|0.25|False|11|t4|0|4|2|31|1|1|57
birdstrikes1|0.14285714285714285|0|0.14285714285714285|0.7142857142857143|False|0|t4|0|7|1|14|1|5|61
birdstrikes1|0.125|0|0.125|0.75|False|1|t4|0|8|1|14|1|6|61
birdstrikes1|0.0|0|1.0|0.0|False|0|t4|0|1|0|36|1|0|73
birdstrikes1|0.5|0|0.5|0.0|False|1|t4|0|2|1|36|1|0|73
birdstrikes1|0.5|0|0.5|0.0|False|2|t4|0|2|1|36|1|0|73
birdstrikes1|0.5|0|0.5|0.0|False|3|t4|0|2|1|36|1|0|73
birdstrikes1|0.5|0|0.5|0.0|False|4|t4|0|2|1|36|1|0|73
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|5|t4|0|3|1|36|1|1|73
birdstrikes1|0.5|1.0|0.5|0.0|True|6|t4|2|4|2|36|2|0|73
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|7|t4|0|3|1|36|1|1|73
birdstrikes1|0.5|0|0.5|0.0|False|8|t4|0|2|1|36|1|0|73
birdstrikes1|0.25|0|0.25|0.5|False|9|t4|0|4|1|36|1|2|73
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|10|t4|0|3|1|36|1|1|73
birdstrikes1|0.5|0|0.5|0.0|False|11|t4|0|2|1|36|1|0|73
birdstrikes1|0.3333333333333333|1.0|0.3333333333333333|0.3333333333333333|True|12|t4|2|6|2|36|2|2|73
birdstrikes1|0.5|0|0.5|0.0|False|13|t4|0|2|1|36|1|0|73
birdstrikes1|0.5|0|0.5|0.0|False|14|t4|0|2|1|36|1|0|73
birdstrikes1|0.16666666666666666|0|0.16666666666666666|0.6666666666666666|False|15|t4|0|6|1|36|1|4|73
birdstrikes1|0.5|0|0.5|0.0|False|16|t4|0|2|1|36|1|0|73
birdstrikes1|0.5|0|0.5|0.0|False|17|t4|0|2|1|36|1|0|73
birdstrikes1|0.5|0|0.5|0.0|False|18|t4|0|2|1|36|1|0|73
birdstrikes1|0.5|0|0.5|0.0|False|19|t4|0|2|1|36|1|0|73
birdstrikes1|0.5|0|0.5|0.0|False|20|t4|0|2|1|36|1|0|73
birdstrikes1|0.5|0|0.0|0.5|False|21|t4|0|2|1|36|0|1|73
birdstrikes1|0.0|0|1.0|0.0|False|0|t4|0|1|0|40|1|0|77
birdstrikes1|0.5|1.0|0.5|0.0|True|1|t4|5|10|5|40|5|0|77
birdstrikes1|0.14285714285714285|0|0.14285714285714285|0.7142857142857143|False|2|t4|0|14|2|40|2|10|77
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|3|t4|0|6|2|40|2|2|77
birdstrikes1|0.1|0|0.1|0.8|False|4|t4|0|10|1|40|1|8|77
birdstrikes1|0.2|0|0.2|0.6|False|5|t4|0|5|1|40|1|3|77
birdstrikes1|0.5|0|0.5|0.0|False|6|t4|0|2|1|40|1|0|77
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|7|t4|0|3|1|40|1|1|77
birdstrikes1|0.5|0|0.0|0.5|False|8|t4|0|2|1|40|0|1|77
birdstrikes1|0.4|1.0|0.6|0.0|True|0|t4|3|5|2|22|3|0|81
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|1|t4|0|3|1|22|1|1|81
birdstrikes1|0.5|0|0.5|0.0|False|2|t4|0|2|1|22|1|0|81
birdstrikes1|0.25|0|0.25|0.5|False|3|t4|0|4|1|22|1|2|81
birdstrikes1|0.25|0|0.25|0.5|False|4|t4|0|4|1|22|1|2|81
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|5|t4|0|3|1|22|1|1|81
birdstrikes1|0.5|0|0.5|0.0|False|6|t4|0|2|1|22|1|0|81
birdstrikes1|0.5|0|0.5|0.0|False|7|t4|0|2|1|22|1|0|81
birdstrikes1|0.5|1.0|0.3333333333333333|0.16666666666666666|True|8|t4|2|6|3|22|2|1|81
birdstrikes1|0.5|0|0.5|0.0|False|9|t4|0|4|2|22|2|0|81
birdstrikes1|0.42857142857142855|1.0|0.5714285714285714|0.0|True|0|t4|4|7|3|31|4|0|85
birdstrikes1|0.5|0|0.5|0.0|False|1|t4|0|4|2|31|2|0|85
birdstrikes1|0.5|0|0.5|0.0|False|2|t4|0|2|1|31|1|0|85
birdstrikes1|0.2|0|0.2|0.6|False|3|t4|0|5|1|31|1|3|85
birdstrikes1|0.5|0|0.5|0.0|False|4|t4|0|2|1|31|1|0|85
birdstrikes1|0.5|0|0.5|0.0|False|5|t4|0|2|1|31|1|0|85
birdstrikes1|0.5|0|0.5|0.0|False|6|t4|0|2|1|31|1|0|85
birdstrikes1|0.16666666666666666|0|0.16666666666666666|0.6666666666666666|False|7|t4|0|6|1|31|1|4|85
birdstrikes1|0.5|0|0.5|0.0|False|8|t4|0|2|1|31|1|0|85
birdstrikes1|0.5|0|0.5|0.0|False|9|t4|0|2|1|31|1|0|85
birdstrikes1|0.1|0|0.0|0.9|False|10|t4|0|10|1|31|0|9|85
birdstrikes1|0.0|0|1.0|0.0|False|0|t4|0|1|0|26|1|0|97
birdstrikes1|0.5|0|0.5|0.0|False|1|t4|0|2|1|26|1|0|97
birdstrikes1|0.4|1.0|0.4|0.2|True|2|t4|2|5|2|26|2|1|97
birdstrikes1|0.2|0|0.2|0.6|False|3|t4|0|5|1|26|1|3|97
birdstrikes1|0.5|0|0.5|0.0|False|4|t4|0|2|1|26|1|0|97
birdstrikes1|0.14285714285714285|0|0.14285714285714285|0.7142857142857143|False|5|t4|0|7|1|26|1|5|97
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|6|t4|0|3|1|26|1|1|97
birdstrikes1|0.25|0|0.25|0.5|False|7|t4|0|4|1|26|1|2|97
birdstrikes1|0.5|0|0.5|0.0|False|8|t4|0|2|1|26|1|0|97
birdstrikes1|0.5|0|0.5|0.0|False|9|t4|0|2|1|26|1|0|97
birdstrikes1|0.5|0|0.5|0.0|False|10|t4|0|2|1|26|1|0|97
birdstrikes1|0.5|0|0.0|0.5|False|11|t4|0|2|1|26|0|1|97
weather1|0.0|0|1.0|0.0|False|0|t1|0|1|0|17|1|0|01
weather1|0.5|0|0.5|0.0|False|1|t1|0|2|1|17|1|0|01
weather1|0.5|0|0.5|0.0|False|2|t1|0|2|1|17|1|0|01
weather1|0.5|0|0.5|0.0|False|3|t1|0|2|1|17|1|0|01
weather1|0.2222222222222222|1.0|0.2222222222222222|0.5555555555555556|True|4|t1|2|9|2|17|2|5|01
weather1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|5|t1|0|3|1|17|1|1|01
weather1|0.5|0|0.5|0.0|False|6|t1|0|2|1|17|1|0|01
weather1|0.6666666666666666|0|0.3333333333333333|0.0|False|7|t1|0|3|2|17|1|0|01
weather1|0.5|0|0.5|0.0|False|8|t1|0|2|1|17|1|0|01
weather1|0.3333333333333333|1.0|0.6666666666666666|0.0|True|0|t1|2|3|1|37|2|0|05
weather1|0.25|0|0.25|0.5|False|1|t1|0|4|1|37|1|2|05
weather1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|2|t1|0|3|1|37|1|1|05
weather1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|3|t1|0|3|1|37|1|1|05
weather1|0.2727272727272727|1.0|0.2727272727272727|0.45454545454545453|True|4|t1|3|11|3|37|3|5|05
weather1|0.5|0.6666666666666666|0.5|0.0|True|5|t1|2|6|3|37|3|0|05
weather1|0.5|0|0.5|0.0|False|6|t1|0|4|2|37|2|0|05
weather1|0.5|0|0.5|0.0|False|7|t1|0|2|1|37|1|0|05
weather1|0.2|0|0.2|0.6|False|8|t1|0|5|1|37|1|3|05
weather1|0.1|0|0.0|0.9|False|9|t1|0|10|1|37|0|9|05
weather1|0.5|1.0|0.5|0.0|True|0|t1|3|6|3|13|3|0|113
weather1|0.5|0|0.5|0.0|False|1|t1|0|2|1|13|1|0|113
weather1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|2|t1|0|3|1|13|1|1|113
weather1|0.5|1.0|0.5|0.0|True|3|t1|2|4|2|13|2|0|113
weather1|0.5|0|0.5|0.0|False|4|t1|0|4|2|13|2|0|113
weather1|0.5|0|0.5|0.0|False|5|t1|0|2|1|13|1|0|113
weather1|0.5|0|0.5|0.0|False|6|t1|0|2|1|13|1|0|113
weather1|0.3333333333333333|1.0|0.6666666666666666|0.0|True|0|t1|2|3|1|25|2|0|117
weather1|0.3333333333333333|1.0|0.3333333333333333|0.3333333333333333|True|1|t1|2|6|2|25|2|2|117
weather1|0.5|0|0.5|0.0|False|2|t1|0|2|1|25|1|0|117
weather1|0.5|1.0|0.5|0.0|True|3|t1|2|4|2|25|2|0|117
weather1|0.2857142857142857|0|0.2857142857142857|0.42857142857142855|False|4|t1|0|7|2|25|2|3|117
weather1|0.2|0|0.2|0.6|False|5|t1|0|5|1|25|1|3|117
weather1|0.5|0|0.5|0.0|False|6|t1|0|2|1|25|1|0|117
weather1|0.5|0|0.5|0.0|False|7|t1|0|2|1|25|1|0|117
weather1|0.5|0|0.25|0.25|False|8|t1|0|4|2|25|1|1|117
weather1|0.5|0|0.5|0.0|False|9|t1|0|2|1|25|1|0|117
weather1|0.5|0|0.5|0.0|False|10|t1|0|2|1|25|1|0|117
weather1|0.0|0|1.0|0.0|False|0|t1|0|1|0|12|1|0|21
weather1|0.5|0|0.5|0.0|False|1|t1|0|2|1|12|1|0|21
weather1|0.5|0|0.5|0.0|False|2|t1|0|2|1|12|1|0|21
weather1|0.5|0|0.5|0.0|False|3|t1|0|2|1|12|1|0|21
weather1|0.2857142857142857|0|0.14285714285714285|0.5714285714285714|False|4|t1|0|7|2|12|1|4|21
weather1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|5|t1|0|3|1|12|1|1|21
weather1|0.0|0|1.0|0.0|False|0|t1|0|1|0|13|1|0|25
weather1|0.5|0|0.5|0.0|False|1|t1|0|2|1|13|1|0|25
weather1|0.5|0|0.5|0.0|False|2|t1|0|2|1|13|1|0|25
